Datetime,o,h,l,c,v
2026-08-17 18:30:00,394.2600098,394.519989,392.8200073,392.9599915,1365723
2026-08-17 19:30:00,392.9100952,393.6900024,391.3299866,392.4500122,2253339
2026-08-18 13:30:00,384.3150024,385.7821045,377.0100098,378.8800049,5092662
2026-08-18 14:30:00,378.7449951,380.0249939,377.019989,379.7449951,2651442
2026-08-18 15:30:00,379.7449951,381.7999878,379.5201111,380.5350037,1687588
2026-08-18 16:30:00,380.5100098,381.5700073,380.4200134,381.5,1128982
2026-08-18 17:30:00,381.4750061,381.7600098,379.6700134,379.7999878,1493118
2026-08-18 18:30:00,379.7200012,380.2399902,378.4200134,379.381012,1452435
2026-08-18 19:30:00,379.3800049,380.019989,378.2999878,380.0100098,3068788
2026-08-19 13:30:00,371.6600037,373.9100037,357.8099976,359.7449951,10993581
2026-08-19 14:30:00,359.6950073,362.6900024,357.6101074,362.4400024,4326761
2026-08-19 15:30:00,362.4400024,365.4249878,361,365.1099854,3086630
2026-08-19 16:30:00,365.1099854,365.3299866,362.8900146,364.2701111,2128983
2026-08-19 17:30:00,364.2701111,365.0700073,362.0299988,363.4150085,2353048
2026-08-19 18:30:00,363.4150085,365.7799988,363.4150085,363.855011,2736426
2026-08-19 19:30:00,363.8900146,364.5599976,361.2900085,362.480011,4414834
2026-08-20 13:30:00,364.2349854,367.1199951,362.2500916,365.8049927,4484892
2026-08-20 14:30:00,365.7000122,366.75,363.230011,363.75,1659029
2026-08-20 15:30:00,363.75,364.4798889,362.8699951,363.8150024,1257663
2026-08-20 16:30:00,363.7600098,364.5799866,362.7000122,363.0599976,1307678
2026-08-20 17:30:00,363.0350037,366.1400146,362.8399963,365.3599854,1544957
2026-08-20 18:30:00,365.3200073,365.5499878,363.2200012,364.5650024,2800889
2026-08-20 19:30:00,364.5299988,365.1950073,362.5,364.2399902,2556572
2026-08-21 13:30:00,370.7999878,375.1199951,365.2399902,368.3800049,6347132
2026-08-21 14:30:00,368.3753967,369.0299988,366.6600037,368.4549866,1694623
2026-08-21 15:30:00,368.4700012,369.519989,367.0201111,367.6199951,1223560
2026-08-21 16:30:00,367.5896912,367.8599854,365.0499878,365.644989,1174767
2026-08-21 17:30:00,365.6300049,367.1099854,365.230011,365.2600098,1926056
2026-08-21 18:30:00,365.2600098,368,365.1400146,367.7325134,804497
2026-08-21 19:30:00,367.769989,368.9700012,366.5599976,368.4500122,2187799
2026-08-24 13:30:00,364.6520081,366.0499878,360.5849915,361.5899963,3234090
2026-08-24 14:30:00,361.5,363.6950073,361.1199951,362.1700134,1587084
2026-08-24 15:30:00,362.1799927,363.5400085,361.1499939,362.4100037,2316103
2026-08-24 16:30:00,362.3500061,362.519989,360.3800049,360.4899902,1364893
2026-08-24 17:30:00,360.4899902,361.730011,359.5400085,361.6099854,1426818
2026-08-24 18:30:00,361.625,362.1499939,360.4450073,360.4500122,1250076
2026-08-24 19:30:00,360.4400024,360.7900085,358.7099915,358.7650146,2407143
2026-08-25 13:30:00,360.9949951,362.9899902,356.6000061,357.7349854,3903504
2026-08-25 14:30:00,357.7099915,360.7900085,356.0899963,360.7149963,2137760
2026-08-25 15:30:00,360.7149963,361.6300049,359.5,359.8700867,1781277
2026-08-25 16:30:00,359.9100037,359.9223022,357.2999878,357.2999878,1276912
2026-08-25 17:30:00,357.3399963,358.7600098,355.8500061,355.980011,1644421
2026-08-25 18:30:00,356,357.7000122,355.3200073,356.3900146,1987038
