Datetime,o,h,l,c,v
2026-09-01 16:30:00,945.8781128,946.3997192,937.0700073,940.1300049,3007888
2026-09-01 17:30:00,939.8699951,941.5999756,926.5,930.9349976,2641517
2026-09-01 18:30:00,930.9349976,932.8662109,922.3900146,931.9312134,2771494
2026-09-01 19:30:00,931.8875732,936.7700195,928.6099854,933.2399902,2449497
2026-09-02 13:30:00,930.8250122,957.4899292,927.1569214,945.2200928,7534777
2026-09-02 14:30:00,945.25,950.3599243,935.4400024,942.4500732,3091420
2026-09-02 15:30:00,942.625,948.5800171,940.0599976,945.9799805,1677114
2026-09-02 16:30:00,946.1795044,946.8900146,941.0200195,944.9299927,1178400
2026-09-02 17:30:00,944.8499756,949.9000244,942.1400146,947.1849976,1765702
2026-09-02 18:30:00,947.1950073,955.3898926,946.8699951,953.0072021,1994559
2026-09-02 19:30:00,953.1099854,958,952.3499756,954.75,2124619
2026-09-03 13:30:00,956.7750244,959.6699829,918.880127,934.835022,8277536
2026-09-03 14:30:00,934.7299805,956.6099854,930.0999756,949.7000122,3879920
2026-09-03 15:30:00,950.0300293,952.4400024,941.1900024,944.1519775,2106083
2026-09-03 16:30:00,944.1350098,953.8800049,940.039978,941.5,2396059
2026-09-03 17:30:00,941.3400269,951.9334717,941.3400269,951.0499878,1432825
2026-09-03 18:30:00,951.0499878,959.2999878,947.1900024,949.1300049,2280768
2026-09-03 19:30:00,949.2150269,958.9899902,947.5200195,958.4899902,2080708
2026-09-04 13:30:00,971.0599976,1003.7099,969,1000.109985,13434623
2026-09-04 14:30:00,1000.26001,1003.570007,992.3800049,999.7949829,4669435
2026-09-04 15:30:00,999.8800049,1006.780029,996.4400024,1006.349976,3331167
2026-09-04 16:30:00,1006.455017,1007.38208,998.25,999.3699951,2877440
2026-09-04 17:30:00,999.3599854,1003.049988,997.1300049,1002.875,1950683
2026-09-04 18:30:00,1002.875,1005.02002,1000.590027,1002.340027,2157638
2026-09-04 19:30:00,1002.48999,1017.77002,1002.414978,1014.950012,3921539
2026-09-08 13:30:00,1036.834961,1041.069946,1009.160095,1020.98999,9886192
2026-09-08 14:30:00,1020.620178,1027.150024,1014.090027,1017.02002,3749596
2026-09-08 15:30:00,1016.52002,1027.829956,1016.5,1020.219971,2216420
2026-09-08 16:30:00,1020.219971,1022.889893,1014.33783,1017.945007,1969354
2026-09-08 17:30:00,1018.099976,1020.960022,1015.51001,1016.919983,1440312
2026-09-08 18:30:00,1016.715027,1018.440002,1007.820007,1008.825012,2345887
2026-09-08 19:30:00,1008.599976,1009.999878,997.6400146,999.9400024,2557315
2026-09-09 13:30:00,999.3499756,1042.400024,992.2966919,1034,9151176
2026-09-09 14:30:00,1034.209961,1038.5,1018.5,1023.159973,3949164
2026-09-09 15:30:00,1023.034485,1027.180054,1016.780029,1018.494995,2112557
2026-09-09 16:30:00,1018.362427,1024.599976,1017.98999,1022.739929,1416608
2026-09-09 17:30:00,1022.619995,1027.410034,1021,1024.73999,1315231
2026-09-09 18:30:00,1024.665039,1027.459961,1020.710022,1024.954956,1676990
2026-09-09 19:30:00,1024.982056,1030,1024.329956,1027.505981,2275713
2026-09-10 13:30:00,996.7800293,999,982.1400146,991.3200073,9055432
2026-09-10 14:30:00,990.9899902,995.4000244,980.25,984.460022,3728354
2026-09-10 15:30:00,984.2999878,987.0900269,975.5,977.4249878,2554403
2026-09-10 16:30:00,977.4249878,983.8800049,973.5,981.7700195,2272250
2026-09-10 17:30:00,981.6865234,984.0700073,976.7999878,981.8099976,1585617
2026-09-10 18:30:00,981.6799927,984.6599731,978.0300293,983.8884277,1733536
2026-09-10 19:30:00,983.8699951,984.0800171,976.5,980,1993361
2026-09-11 13:30:00,993.25,993.9899902,967.3800049,981.6049805,7922046
2026-09-11 14:30:00,981.8200073,982.5999146,969.8499756,979.539978,2812742
2026-09-11 15:30:00,979.4373169,982.7600098,971.0100098,971.2700195,2285312
2026-09-11 16:30:00,971.1950073,980.7199707,971.0999756,978.0100098,1776603
2026-09-11 17:30:00,978.0100098,979.9598999,974.3499756,976.2000122,1258235
2026-09-11 18:30:00,976.2000122,977.3400269,973.1599731,975,1200651
2026-09-11 19:30:00,975.0700073,977.7800293,974.0100708,974.9400024,1554703
2026-09-14 13:30:00,906.75,921.6599731,902.5999756,918.0050049,11359826
2026-09-14 14:30:00,917.8900146,921.5900269,911.7299805,921.3656006,3022208
